content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,content_hash_id,gsc_clicks,gsc_impressions,gsc_avg_position,gsc_ctr,is_declining,staleness_bucket,action_score,reason_code,action_label
content_5da773cd04b2,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,commercial,3489.0,21705.0,google,gemini-3-flash-preview,320,0,181,91,68,0,0,2,75,32,59,0,64,115,0,27,95,91-180,4,20,0-30,2000-3500,15000-25000,0.0,8.6,0.0,1.1,0.0,moderate,page_1,down,-48.7,content_5da773cd04b2,0,320,8.6,0.0,1,<30d (Fresh),0.522178009515373,NO_ACTION_NEEDED,MONITOR
content_b818717356ef,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,4123.0,30105.0,,gemini-2.5-flash,320,0,2,2,2,0,0,2,66,2,27,0,0,42,0,2,221,181-365,5,20,0-30,3500+,25000+,0.0,7.5,0.0,100.0,0.0,moderate,page_1,down,-35.7,content_b818717356ef,0,320,7.5,0.0,1,<30d (Fresh),0.522178009515373,NO_ACTION_NEEDED,MONITOR
content_edb580f0a76f,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,transactional,3125.0,19698.0,,gemini-3-flash-preview,6956,34,37,32,30,0,0,2,88,24,2701,12,19,2207,12,5,300,181-365,5,7,0-30,2000-3500,15000-25000,0.49,6.0,0.0,5.41,0.0,good,page_1,up,22.4,content_edb580f0a76f,34,6956,6.0,0.0049,0,<30d (Fresh),0.5221681130110183,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_0c2f28fb607f,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2694.0,18690.0,google,gemini-3-flash-preview,1111,3,7,7,7,0,0,0,82,5,385,1,6,459,1,1,98,91-180,4,20,0-30,2000-3500,15000-25000,0.27,16.8,0.0,0.0,0.0,moderate,striking,stable,-16.1,content_0c2f28fb607f,3,1111,16.8,0.0027,0,<30d (Fresh),0.5221619997090197,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e149170241a5,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3519.0,22334.0,google,gemini-3-flash-preview,1110,3,19,12,12,1,0,1,87,7,196,1,5,191,1,3,98,91-180,4,20,0-30,3500+,15000-25000,0.27,3.3,8.33,5.26,0.0,moderate,page_1,stable,2.6,content_e149170241a5,3,1110,3.3,0.0027,0,<30d (Fresh),0.5221463705768128,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_1160ff694807,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,3064.0,20082.0,google,gemini-3-flash-preview,3350,17,16,12,12,2,0,10,88,10,230,2,2,1549,6,6,96,91-180,4,20,0-30,2000-3500,15000-25000,0.51,20.3,16.67,62.5,0.0,good,page_3_5,down,-85.2,content_1160ff694807,17,3350,20.3,0.0051,1,<30d (Fresh),0.522124785332589,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_fdd5fcee93a7,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,5240.0,34850.0,,gemini-2.5-flash,3055,15,19,19,19,2,0,6,88,17,587,1,1,1142,6,6,224,181-365,5,20,0-30,3500+,25000+,0.49,20.5,10.53,31.58,0.0,good,page_3_5,down,-48.6,content_fdd5fcee93a7,15,3055,20.5,0.0049,1,<30d (Fresh),0.5221239422153242,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_a15afa1f4cfb,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3774.0,23911.0,google,gemini-3-flash-preview,319,0,1,1,1,0,0,0,59,1,33,0,0,108,0,1,95,91-180,4,20,0-30,3500+,15000-25000,0.0,11.2,0.0,0.0,0.0,moderate,striking,down,-69.4,content_a15afa1f4cfb,0,319,11.2,0.0,1,<30d (Fresh),0.5221238073519744,NO_ACTION_NEEDED,MONITOR
content_d34db50e81a9,client_349c41201b,20.0,0.12,LOW,0.0,keyword article,transactional,2851.0,18517.0,google,gemini-3-flash-preview,2317,10,16,15,15,0,0,1,88,13,377,1,5,904,2,3,119,91-180,4,20,0-30,2000-3500,15000-25000,0.43,14.8,0.0,6.25,0.0,moderate,striking,down,-58.3,content_d34db50e81a9,10,2317,14.8,0.0043,1,<30d (Fresh),0.5221223454842813,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_d3f37a067c99,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,transactional,2827.0,18409.0,google,gemini-3-flash-preview,2315,10,14,14,13,0,0,5,88,13,248,0,1,672,4,7,96,91-180,4,20,0-30,2000-3500,15000-25000,0.43,4.4,0.0,35.71,0.0,moderate,page_1,down,-63.1,content_d3f37a067c99,10,2315,4.4,0.0043,1,<30d (Fresh),0.5221073504213941,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_1bd24c8ac122,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3307.0,20788.0,google,gemini-3-flash-preview,2783,13,133,72,68,2,0,3,86,27,338,1,34,1459,2,25,111,91-180,4,20,0-30,2000-3500,15000-25000,0.47,22.8,2.78,2.26,0.0,moderate,page_3_5,down,-76.8,content_1bd24c8ac122,13,2783,22.8,0.004699999999999999,1,<30d (Fresh),0.5221045774567191,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_37af3f678ecf,client_4e07408562,20.0,0.14,LOW,0.75,keyword article,transactional,2947.0,18381.0,,gemini-3-flash-preview,1368,3,11,11,11,1,0,1,88,10,290,1,5,384,1,4,445,365+,6,13,0-30,2000-3500,15000-25000,0.22,16.5,9.09,9.09,0.0,moderate,striking,down,-24.5,content_37af3f678ecf,3,1368,16.5,0.0022,1,<30d (Fresh),0.5221027132678253,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_abcaa14500f3,client_3fdba35f04,10.0,0.25,LOW,0.0,keyword article,informational,2669.0,16117.0,,gemini-3-flash-preview,4063,19,63,38,36,0,0,3,88,26,557,2,8,1478,6,7,155,91-180,4,14,0-30,2000-3500,15000-25000,0.47,11.1,0.0,4.76,0.0,good,striking,down,-62.3,content_abcaa14500f3,19,4063,11.1,0.004699999999999999,1,<30d (Fresh),0.5221006137244593,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_56aaed1538b3,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,commercial,7719.0,50722.0,,gemini-3-flash-preview,36570,796,2480,1317,1265,68,9,99,88,90,11127,257,474,13538,284,402,216,181-365,5,104,91-180,3500+,25000+,2.18,9.0,5.16,3.99,0.68,excellent,page_1,stable,-17.8,content_56aaed1538b3,796,36570,9.0,0.0218,0,91-180d,0.5220980761748986,NO_ACTION_NEEDED,MONITOR
content_0cd6cb0cf3eb,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,5061.0,31622.0,,gemini-3-flash-preview,2710,8,34,34,32,1,0,1,88,19,453,3,21,922,3,6,148,91-180,4,8,0-30,3500+,25000+,0.3,19.9,2.94,2.94,0.0,moderate,striking,down,-50.9,content_0cd6cb0cf3eb,8,2710,19.9,0.003,1,<30d (Fresh),0.5220923039908907,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_b4755fa1bacc,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,2841.0,18190.0,,gemini-3-flash-preview,1381,2,4,3,3,0,0,2,87,3,327,0,3,365,0,0,390,365+,6,7,0-30,2000-3500,15000-25000,0.14,8.0,0.0,50.0,0.0,moderate,page_1,stable,-10.4,content_b4755fa1bacc,2,1381,8.0,0.0014000000000000002,0,<30d (Fresh),0.5220915545982396,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e68467f4f883,client_4e07408562,50.0,0.2,LOW,0.0,keyword article,commercial,3049.0,18586.0,,gemini-3-flash-preview,1943,6,13,12,12,0,0,0,88,8,616,2,6,526,2,5,326,181-365,5,14,0-30,2000-3500,15000-25000,0.31,24.0,0.0,0.0,0.0,moderate,page_3_5,stable,17.1,content_e68467f4f883,6,1943,24.0,0.0031,0,<30d (Fresh),0.5220903161770349,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_4c19da1eb022,client_b4944c6ff0,10.0,0.0,LOW,0.0,keyword article,transactional,2819.0,19834.0,google,gemini-3-flash-preview,2779,13,13,13,13,0,0,1,88,11,418,2,2,1021,2,2,95,91-180,4,20,0-30,2000-3500,15000-25000,0.47,2.9,0.0,7.69,0.0,moderate,top_3,down,-59.1,content_4c19da1eb022,13,2779,2.9,0.004699999999999999,1,<30d (Fresh),0.5220796000559013,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_f10e5fbd5d00,client_a88a7902cb,140.0,0.03,LOW,0.0,keyword article,informational,2966.0,19357.0,google,gemini-3-flash-preview,318,0,3,3,3,0,0,2,33,3,123,0,1,193,0,1,112,91-180,4,20,0-30,2000-3500,15000-25000,0.0,47.9,0.0,66.67,0.0,moderate,page_3_5,down,-36.3,content_f10e5fbd5d00,0,318,47.9,0.0,1,<30d (Fresh),0.5220694355414653,NO_ACTION_NEEDED,MONITOR
content_e69887c28a2c,client_19581e27de,210.0,0.01,LOW,3.07,keyword article,informational,,,,,848,2,2,2,2,1,0,1,86,2,154,0,2,310,0,0,417,365+,6,22,0-30,,,0.24,7.7,50.0,50.0,0.0,moderate,page_1,down,-50.3,content_e69887c28a2c,2,848,7.7,0.0024,1,<30d (Fresh),0.522065896650854,NO_ACTION_NEEDED,MONITOR
content_8f6b2d2420ed,client_4e07408562,30.0,0.03,LOW,0.0,keyword article,informational,2629.0,17257.0,,gemini-3-flash-preview,495,0,2,2,1,0,0,0,77,1,243,0,0,152,0,2,347,181-365,5,13,0-30,2000-3500,15000-25000,0.0,12.9,0.0,0.0,0.0,moderate,striking,up,59.9,content_8f6b2d2420ed,0,495,12.9,0.0,0,<30d (Fresh),0.5220658424020737,NO_ACTION_NEEDED,MONITOR
content_8a5f0afcff31,client_2c624232cd,10.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-4o-mini,280,0,2,2,2,0,0,1,81,2,100,0,1,73,0,1,438,365+,6,22,0-30,,,0.0,70.8,0.0,50.0,0.0,low,deep,up,37.0,content_8a5f0afcff31,0,280,70.8,0.0,0,<30d (Fresh),0.5220578418372991,NO_ACTION_NEEDED,MONITOR
content_33b25855b6d9,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2914.0,18436.0,,gemini-3-flash-preview,722,0,2,2,2,0,0,0,88,2,166,0,1,349,0,1,228,181-365,5,7,0-30,2000-3500,15000-25000,0.0,20.9,0.0,0.0,0.0,moderate,page_3_5,down,-52.4,content_33b25855b6d9,0,722,20.9,0.0,1,<30d (Fresh),0.5220367647684936,NO_ACTION_NEEDED,MONITOR
content_b1152b6c469b,client_7f2253d7e2,10.0,0.44,MEDIUM,11.62,keyword article,informational,2512.0,16005.0,google,gemini-3-flash-preview,1103,3,6,3,3,0,0,1,86,3,111,0,0,499,0,2,92,91-180,4,20,0-30,2000-3500,15000-25000,0.27,16.9,0.0,16.67,0.0,moderate,striking,down,-77.8,content_b1152b6c469b,3,1103,16.9,0.0027,1,<30d (Fresh),0.5220365711549053,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_1acd6cfbca22,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,1312.0,8320.0,openai,gpt-4o-mini,1103,3,19,16,16,0,0,0,78,12,89,1,2,322,1,5,104,91-180,4,20,0-30,1000-2000,8000-15000,0.27,19.4,0.0,0.0,0.0,moderate,striking,down,-72.4,content_1acd6cfbca22,3,1103,19.4,0.0027,1,<30d (Fresh),0.5220365711549053,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_d9dfe5461b23,client_8b940be7fb,10.0,0.0,LOW,0.0,keyword article,informational,3194.0,19774.0,google,gemini-3-flash-preview,2007,8,18,9,8,0,0,1,61,7,631,5,4,1085,3,3,97,91-180,4,20,0-30,2000-3500,15000-25000,0.4,4.5,0.0,5.56,0.0,moderate,page_1,down,-41.8,content_d9dfe5461b23,8,2007,4.5,0.004,1,<30d (Fresh),0.5220283565580974,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_2f3a4e907edd,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,2704.0,16163.0,,gemini-3-flash-preview,2121,7,36,20,16,1,0,1,87,15,153,1,8,641,1,4,174,91-180,4,14,0-30,2000-3500,15000-25000,0.33,24.3,5.0,2.78,0.0,moderate,page_3_5,down,-76.1,content_2f3a4e907edd,7,2121,24.3,0.0033,1,<30d (Fresh),0.5220122809360376,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e3633acac5e7,client_19581e27de,10.0,0.05,LOW,0.0,keyword article,informational,,,,,279,0,5,5,5,0,0,0,75,2,125,0,5,96,0,0,441,365+,6,22,0-30,,,0.0,51.2,0.0,0.0,0.0,low,deep,up,30.2,content_e3633acac5e7,0,279,51.2,0.0,0,<30d (Fresh),0.5219959102947846,NO_ACTION_NEEDED,MONITOR
content_84302ecc4cf0,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,4132.0,29531.0,google,gemini-2.5-flash,1387,6,19,13,12,0,0,2,67,8,335,3,7,856,2,6,138,91-180,4,28,0-30,3500+,25000+,0.43,11.3,0.0,10.53,0.0,moderate,striking,down,-60.9,content_84302ecc4cf0,6,1387,11.3,0.0043,1,<30d (Fresh),0.5219805101516029,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_b9a86c8fcd6f,client_3fdba35f04,10.0,0.26,LOW,7.5,keyword article,transactional,2924.0,17666.0,,gemini-3-flash-preview,337,0,40,31,31,1,0,10,51,8,5,0,0,27,0,1,284,181-365,5,19,0-30,2000-3500,15000-25000,0.0,6.3,3.23,25.0,0.0,moderate,page_1,down,-81.5,content_b9a86c8fcd6f,0,337,6.3,0.0,1,<30d (Fresh),0.5219785858193254,NO_ACTION_NEEDED,MONITOR
content_8326cf7a327c,client_3fdba35f04,10.0,0.98,HIGH,0.88,keyword article,transactional,2745.0,16998.0,,gemini-3-flash-preview,929,2,6,5,5,0,0,2,75,5,54,1,1,121,0,1,309,181-365,5,19,0-30,2000-3500,15000-25000,0.22,10.9,0.0,33.33,0.0,moderate,striking,down,-55.4,content_8326cf7a327c,2,929,10.9,0.0022,1,<30d (Fresh),0.5219612357503767,NO_ACTION_NEEDED,MONITOR
content_55f5054a6267,client_4e07408562,30.0,0.01,LOW,0.0,keyword article,informational,2905.0,19018.0,,gemini-3-flash-preview,492,0,1,1,1,0,0,1,75,1,72,0,0,75,0,0,487,365+,6,13,0-30,2000-3500,15000-25000,0.0,23.3,0.0,100.0,0.0,moderate,page_3_5,stable,-4.0,content_55f5054a6267,0,492,23.3,0.0,0,<30d (Fresh),0.521960452113555,NO_ACTION_NEEDED,MONITOR
content_cf9bcb159991,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,3584.0,23994.0,,gemini-2.5-flash,316,0,2,2,2,0,0,1,74,2,39,0,0,106,0,0,168,91-180,4,20,0-30,3500+,15000-25000,0.0,11.7,0.0,50.0,0.0,moderate,striking,down,-63.2,content_cf9bcb159991,0,316,11.7,0.0,1,<30d (Fresh),0.5219601787078882,NO_ACTION_NEEDED,MONITOR
content_cb30d684acbf,client_b4944c6ff0,10.0,1.0,HIGH,0.02,keyword article,commercial,2754.0,20798.0,google,gemini-3-flash-preview,316,0,1,1,1,0,0,0,74,1,119,0,0,78,0,0,90,31-90,3,20,0-30,2000-3500,15000-25000,0.0,6.3,0.0,0.0,0.0,moderate,page_1,up,52.6,content_cb30d684acbf,0,316,6.3,0.0,0,<30d (Fresh),0.5219601787078882,NO_ACTION_NEEDED,MONITOR
content_6cfdca5cc617,client_7f2253d7e2,0.0,0.0,LOW,0.0,keyword article,informational,3298.0,21520.0,,gemini-2.5-flash,316,0,3,3,3,0,0,0,75,2,42,0,0,74,0,2,147,91-180,4,20,0-30,2000-3500,15000-25000,0.0,16.8,0.0,0.0,0.0,moderate,striking,down,-43.2,content_6cfdca5cc617,0,316,16.8,0.0,1,<30d (Fresh),0.5219601787078882,NO_ACTION_NEEDED,MONITOR
content_26a67644a305,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,2311.0,15728.0,google,gemini-3-flash-preview,316,0,2,2,2,0,0,0,54,2,148,0,0,146,0,1,130,91-180,4,20,0-30,2000-3500,15000-25000,0.0,10.9,0.0,0.0,0.0,moderate,striking,stable,1.4,content_26a67644a305,0,316,10.9,0.0,0,<30d (Fresh),0.5219601787078882,NO_ACTION_NEEDED,MONITOR
content_78d46bee6efa,client_bdd2d3af3a,720.0,0.42,MEDIUM,0.98,keyword article,transactional,3096.0,19994.0,google,gemini-3-flash-preview,316,0,2,2,2,0,0,0,76,2,80,0,1,118,0,1,92,91-180,4,20,0-30,2000-3500,15000-25000,0.0,8.9,0.0,0.0,0.0,moderate,page_1,down,-32.2,content_78d46bee6efa,0,316,8.9,0.0,1,<30d (Fresh),0.5219601787078882,NO_ACTION_NEEDED,MONITOR
content_2e2195595695,client_4e07408562,110.0,0.05,LOW,0.0,keyword article,informational,3255.0,19733.0,,gemini-3-flash-preview,1648,3,3,3,3,0,0,0,88,2,201,0,0,344,1,0,420,365+,6,7,0-30,2000-3500,15000-25000,0.18,13.6,0.0,0.0,0.0,moderate,striking,down,-41.6,content_2e2195595695,3,1648,13.6,0.0018,1,<30d (Fresh),0.5219600591024931,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e7ad40523cbc,client_4e07408562,390.0,0.01,LOW,0.0,keyword article,informational,2970.0,18824.0,,gemini-3-flash-preview,718,0,1,1,1,0,0,0,86,1,189,0,0,204,0,1,390,365+,6,7,0-30,2000-3500,15000-25000,0.0,16.5,0.0,0.0,0.0,moderate,striking,stable,-7.4,content_e7ad40523cbc,0,718,16.5,0.0,0,<30d (Fresh),0.5219403884920277,NO_ACTION_NEEDED,MONITOR
content_c7e791d47cca,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,5607.0,36647.0,,gemini-3-flash-preview,997,14,88,57,56,0,0,3,88,27,347,6,22,300,6,12,299,181-365,5,104,91-180,3500+,25000+,1.4,13.3,0.0,3.41,0.0,moderate,striking,stable,15.7,content_c7e791d47cca,14,997,13.3,0.013999999999999999,0,91-180d,0.5219378243912208,NO_ACTION_NEEDED,MONITOR
content_a05324a39ada,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,278,0,10,10,10,0,0,0,77,8,87,0,8,72,0,2,482,365+,6,22,0-30,,,0.0,9.9,0.0,0.0,0.0,low,page_1,up,20.8,content_a05324a39ada,0,278,9.9,0.0,0,<30d (Fresh),0.5219337571720398,NO_ACTION_NEEDED,MONITOR
content_a4d25b565e1c,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,278,0,26,26,26,0,0,0,77,10,89,0,23,93,0,3,463,365+,6,22,0-30,,,0.0,13.6,0.0,0.0,0.0,low,striking,stable,-4.3,content_a4d25b565e1c,0,278,13.6,0.0,0,<30d (Fresh),0.5219337571720398,NO_ACTION_NEEDED,MONITOR
content_d756a0ce3b0c,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3602.0,22663.0,google,gemini-3-flash-preview,1996,8,26,15,15,2,0,3,87,11,570,4,10,591,1,2,95,91-180,4,20,0-30,3500+,15000-25000,0.4,16.5,13.33,11.54,0.0,moderate,striking,stable,-3.6,content_d756a0ce3b0c,8,1996,16.5,0.004,0,<30d (Fresh),0.5219329308140063,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_e27fed48571e,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,3045.0,19985.0,google,gemini-3-flash-preview,315,0,3,3,3,0,0,0,67,1,47,0,3,213,0,0,98,91-180,4,20,0-30,2000-3500,15000-25000,0.0,7.8,0.0,0.0,0.0,moderate,page_1,down,-77.9,content_e27fed48571e,0,315,7.8,0.0,1,<30d (Fresh),0.5219052915239143,NO_ACTION_NEEDED,MONITOR
content_19ad8f9bac29,client_3fdba35f04,480.0,0.58,MEDIUM,1.97,keyword article,informational,1372.0,9052.0,openai,gpt-4o-mini,315,0,12,8,8,0,0,7,46,3,8,0,0,20,0,0,96,91-180,4,20,0-30,1000-2000,8000-15000,0.0,59.3,0.0,58.33,0.0,moderate,deep,down,-60.0,content_19ad8f9bac29,0,315,59.3,0.0,1,<30d (Fresh),0.5219052915239143,NO_ACTION_NEEDED,MONITOR
content_861e1420240c,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3740.0,23377.0,google,gemini-3-flash-preview,315,0,13,7,7,0,0,0,69,3,42,0,6,77,0,1,111,91-180,4,20,0-30,3500+,15000-25000,0.0,16.5,0.0,0.0,0.0,moderate,striking,down,-45.5,content_861e1420240c,0,315,16.5,0.0,1,<30d (Fresh),0.5219052915239143,NO_ACTION_NEEDED,MONITOR
content_725ae98958e1,client_a88a7902cb,1900.0,0.18,LOW,0.13,keyword article,informational,3408.0,22319.0,google,gemini-3-flash-preview,315,0,12,7,6,0,0,2,64,6,136,0,0,82,0,2,112,91-180,4,20,0-30,2000-3500,15000-25000,0.0,36.7,0.0,16.67,0.0,moderate,page_3_5,up,65.9,content_725ae98958e1,0,315,36.7,0.0,0,<30d (Fresh),0.5219052915239143,NO_ACTION_NEEDED,MONITOR
content_dfec38dc38d8,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,commercial,,,,,277,0,2,2,2,0,0,1,59,1,9,0,0,52,0,2,482,365+,6,22,0-30,,,0.0,2.9,0.0,50.0,0.0,low,top_3,down,-82.7,content_dfec38dc38d8,0,277,2.9,0.0,1,<30d (Fresh),0.5218713808778189,NO_ACTION_NEEDED,MONITOR
content_1d265936440b,client_19581e27de,1600.0,0.64,MEDIUM,4.02,keyword article,commercial,,,,,277,0,11,10,10,0,0,1,81,9,66,0,7,76,0,2,463,365+,6,22,0-30,,,0.0,37.4,0.0,9.09,0.0,low,page_3_5,stable,-13.2,content_1d265936440b,0,277,37.4,0.0,0,<30d (Fresh),0.5218713808778189,NO_ACTION_NEEDED,MONITOR
content_ffbf322ee7db,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,277,0,16,16,16,0,0,0,74,8,103,0,13,113,0,3,441,365+,6,22,0-30,,,0.0,22.5,0.0,0.0,0.0,low,page_3_5,stable,-8.8,content_ffbf322ee7db,0,277,22.5,0.0,0,<30d (Fresh),0.5218713808778189,NO_ACTION_NEEDED,MONITOR
content_37b9cc7e0e1b,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2549.0,17431.0,google,gemini-3-flash-preview,1987,8,11,10,10,0,0,0,87,10,235,4,3,508,1,4,97,91-180,4,20,0-30,2000-3500,15000-25000,0.4,4.9,0.0,0.0,0.0,moderate,page_1,down,-53.7,content_37b9cc7e0e1b,8,1987,4.9,0.004,1,<30d (Fresh),0.5218544634216299,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_af95c786a580,client_a88a7902cb,260.0,0.0,LOW,0.0,keyword article,informational,2769.0,18515.0,google,gemini-3-flash-preview,314,0,3,2,2,0,0,1,45,2,156,0,0,146,0,1,112,91-180,4,20,0-30,2000-3500,15000-25000,0.0,32.8,0.0,33.33,0.0,moderate,page_3_5,stable,6.8,content_af95c786a580,0,314,32.8,0.0,0,<30d (Fresh),0.5218502303707622,NO_ACTION_NEEDED,MONITOR
content_009d98226b8b,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3414.0,21101.0,google,gemini-3-flash-preview,1848,4,32,19,18,1,0,1,83,15,509,0,6,604,1,8,104,91-180,4,8,0-30,2000-3500,15000-25000,0.22,22.9,5.26,3.13,0.0,moderate,page_3_5,stable,-15.7,content_009d98226b8b,4,1848,22.9,0.0022,0,<30d (Fresh),0.5218445997340382,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_3d68cd06523d,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,2308.0,15092.0,,gemini-3-flash-preview,670,0,4,4,4,0,0,0,76,3,54,0,0,269,0,2,148,91-180,4,8,0-30,2000-3500,15000-25000,0.0,10.0,0.0,0.0,0.0,moderate,page_1,down,-79.9,content_3d68cd06523d,0,670,10.0,0.0,1,<30d (Fresh),0.5218360240944309,NO_ACTION_NEEDED,MONITOR
content_e68a952408c6,client_a88a7902cb,10.0,0.0,LOW,0.0,keyword article,commercial,3981.0,25827.0,,gemini-2.5-flash,189,0,2,2,2,0,0,0,46,2,2,0,0,74,0,2,144,91-180,4,28,0-30,3500+,25000+,0.0,35.5,0.0,0.0,0.0,low,page_3_5,down,-97.3,content_e68a952408c6,0,189,35.5,0.0,1,<30d (Fresh),0.5218350755449626,NO_ACTION_NEEDED,MONITOR
content_3d396c2b66d4,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,2567.0,16816.0,,gemini-3-flash-preview,554,0,8,8,8,0,0,3,60,7,51,0,0,43,0,4,517,365+,6,11,0-30,2000-3500,15000-25000,0.0,16.3,0.0,37.5,0.0,moderate,striking,stable,18.6,content_3d396c2b66d4,0,554,16.3,0.0,0,<30d (Fresh),0.521826513845455,NO_ACTION_NEEDED,MONITOR
content_93e31df2f727,client_19581e27de,10.0,0.04,LOW,0.0,keyword article,informational,,,,,276,0,5,5,5,0,0,0,85,4,93,0,4,91,0,1,463,365+,6,22,0-30,,,0.0,25.4,0.0,0.0,0.0,low,page_3_5,stable,2.2,content_93e31df2f727,0,276,25.4,0.0,0,<30d (Fresh),0.5218087798036739,NO_ACTION_NEEDED,MONITOR
content_3be96fef0491,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,276,0,21,21,21,0,0,0,79,6,96,0,16,84,0,5,466,365+,6,22,0-30,,,0.0,24.0,0.0,0.0,0.0,low,page_3_5,stable,14.3,content_3be96fef0491,0,276,24.0,0.0,0,<30d (Fresh),0.5218087798036739,NO_ACTION_NEEDED,MONITOR
content_1269d6b06f95,client_19581e27de,260.0,0.26,LOW,0.13,keyword article,informational,,,,,276,0,4,4,4,0,0,0,67,3,78,0,4,68,0,0,417,365+,6,22,0-30,,,0.0,35.6,0.0,0.0,0.0,low,page_3_5,stable,14.7,content_1269d6b06f95,0,276,35.6,0.0,0,<30d (Fresh),0.5218087798036739,NO_ACTION_NEEDED,MONITOR
content_2f3cb5cb7bd3,client_f74efabef1,20.0,0.99,HIGH,1.41,keyword article,transactional,2254.0,15336.0,google,gemini-3-flash-preview,3607,19,25,24,24,3,0,4,88,22,1091,4,8,1067,7,8,117,91-180,4,20,0-30,2000-3500,15000-25000,0.53,9.7,12.5,16.0,0.0,good,page_1,stable,2.2,content_2f3cb5cb7bd3,19,3607,9.7,0.0053,0,<30d (Fresh),0.5218084693739743,POOR_SERP_CTR,REWRITE_TITLE_TAG
content_afc1690a3312,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2835.0,19116.0,,gemini-3-flash-preview,848,1,1,1,1,0,0,0,87,1,199,0,1,229,0,0,487,365+,6,13,0-30,2000-3500,15000-25000,0.12,12.9,0.0,0.0,0.0,moderate,striking,stable,-13.1,content_afc1690a3312,1,848,12.9,0.0012,0,<30d (Fresh),0.5218028829522239,NO_ACTION_NEEDED,MONITOR
